event_id,customer_id,date,event_type
16902,501,2024-04-11,visita
16903,174,2025-02-28,visita
16904,48,2025-07-07,visita
16905,420,2024-07-19,visita
16906,607,2024-02-13,visita
16907,672,2025-01-25,click
16908,250,2025-06-08,carrito
16909,381,2024-01-05,visita
16910,737,2025-05-05,visita
16911,588,2024-01-06,click
16912,3,2024-11-12,carrito
16913,377,2024-07-07,visita
16914,793,2025-03-16,visita
16915,476,2024-04-07,carrito
16916,184,2024-09-02,click
16917,574,2024-09-18,visita
16918,24,2024-01-07,visita
16919,766,2024-08-01,carrito
16920,81,2025-05-04,visita
16921,518,2024-02-02,visita
16922,427,2025-04-21,visita
16923,254,2024-12-06,visita
16924,395,2024-01-30,visita
16925,138,2025-05-03,click
16926,334,2025-05-18,visita
16927,453,2024-11-16,visita
16928,83,2024-02-08,visita
16929,712,2025-07-04,carrito
16930,537,2024-04-20,carrito
16931,221,2024-07-01,checkout
16932,12,2024-05-10,carrito
16933,47,2024-12-22,visita
16934,196,2024-01-19,click
16935,465,2024-11-02,click
16936,370,2024-09-22,carrito
16937,44,2025-02-11,visita
16938,674,2025-03-27,visita
16939,319,2024-07-03,visita
16940,396,2025-06-10,visita
16941,362,2024-09-07,click
16942,288,2025-01-20,click
16943,546,2024-02-14,visita
16944,584,2025-01-05,click
16945,217,2025-01-05,carrito
16946,713,2024-01-12,visita
16947,501,2024-10-16,visita
16948,296,2025-09-07,visita
16949,113,2024-12-24,visita
16950,477,2024-02-29,click
16951,128,2024-12-05,visita
16952,162,2024-05-18,soporte
16953,473,2025-07-01,visita
16954,54,2024-06-17,click
16955,299,2024-07-25,visita
16956,613,2024-01-15,visita
16957,328,2024-02-08,visita
16958,167,2024-08-02,click
16959,65,2025-05-21,checkout
16960,760,2025-03-28,visita
16961,195,2025-06-24,carrito
16962,630,2024-06-06,visita
16963,334,2025-04-21,click
16964,223,2024-12-15,visita
16965,235,2024-06-11,checkout
16966,666,2025-06-25,visita
16967,82,2025-04-08,click
16968,360,2024-11-22,visita
16969,759,2024-10-14,checkout
16970,412,2024-08-27,click
16971,102,2024-02-28,carrito
16972,84,2025-02-14,click
16973,36,2025-02-25,click
16974,227,2024-06-07,carrito
16975,688,2024-09-29,carrito
16976,234,2024-01-18,carrito
16977,377,2025-02-20,visita
16978,350,2024-02-07,visita
16979,269,2024-02-26,click
16980,376,2024-09-02,visita
16981,630,2025-03-24,click
16982,428,2025-08-19,visita
16983,180,2024-07-18,visita
16984,317,2024-06-15,click
16985,662,2025-08-24,visita
16986,352,2024-06-12,visita
16987,785,2024-10-25,visita
16988,782,2024-12-06,visita
16989,12,2024-03-23,soporte
16990,266,2024-10-07,carrito
16991,83,2024-06-07,visita
16992,480,2025-08-10,click
16993,12,2024-11-20,visita
16994,79,2025-05-18,visita
16995,627,2025-08-17,click
16996,333,2024-12-15,carrito
16997,205,2025-01-03,visita
16998,28,2024-02-27,visita
16999,319,2024-04-14,visita
17000,380,2024-07-16,click
17001,130,2024-12-11,visita
17002,680,2024-03-24,click
17003,89,2025-05-18,visita
17004,190,2024-06-08,visita
17005,404,2024-09-01,click
17006,764,2024-03-15,click
17007,624,2024-01-23,visita
17008,310,2024-05-19,visita
17009,222,2024-12-16,click
17010,473,2024-01-30,visita
17011,221,2024-06-01,visita
17012,502,2025-06-20,visita
17013,783,2025-03-13,carrito
17014,605,2025-06-16,visita
17015,358,2024-12-01,carrito
17016,513,2024-09-06,click
17017,671,2024-12-03,visita
17018,781,2025-01-27,visita
17019,350,2024-04-03,carrito
17020,216,2024-07-24,click
17021,222,2024-11-21,visita
17022,775,2025-04-07,checkout
17023,371,2024-03-20,carrito
17024,753,2025-08-14,click
17025,731,2024-05-12,visita
17026,255,2025-05-21,click
17027,216,2025-05-12,carrito
17028,50,2024-04-26,visita
17029,575,2025-02-02,visita
17030,620,2025-02-24,click
17031,690,2025-03-10,checkout
17032,223,2024-12-04,visita
17033,81,2025-01-05,visita
17034,239,2024-11-02,visita
17035,270,2024-01-27,visita
17036,451,2024-04-15,visita
17037,430,2024-07-26,visita
17038,755,2024-04-06,visita
17039,435,2025-07-06,checkout
17040,164,2024-10-19,visita
17041,10,2025-07-19,visita
17042,505,2024-01-07,soporte
17043,586,2024-02-20,visita
17044,672,2024-05-31,visita
17045,203,2025-08-14,visita
17046,468,2024-04-09,click
17047,413,2024-01-15,visita
17048,205,2025-08-04,visita
17049,190,2024-03-29,visita
17050,253,2024-08-24,checkout
17051,522,2024-09-03,click
17052,612,2025-01-10,visita
17053,436,2024-06-27,click
17054,738,2024-02-08,checkout
17055,789,2024-11-01,carrito
17056,104,2024-09-19,visita
17057,379,2024-05-26,soporte
17058,251,2024-08-05,visita
17059,185,2025-02-07,carrito
17060,223,2024-09-02,visita
17061,405,2025-04-03,visita
17062,278,2024-01-23,visita
17063,358,2025-09-01,visita
17064,213,2025-05-30,click
17065,87,2024-03-29,visita
17066,92,2024-10-04,click
17067,10,2024-12-25,visita
17068,363,2024-09-03,visita
17069,469,2024-06-16,visita
17070,353,2025-07-16,click
17071,719,2024-01-11,visita
17072,559,2024-03-24,click
17073,423,2024-11-11,carrito
17074,752,2025-03-12,click
17075,214,2024-04-18,visita
17076,24,2025-01-26,click
17077,124,2024-12-18,carrito
17078,597,2025-03-20,visita
17079,330,2025-02-24,carrito
17080,269,2024-07-27,carrito
17081,420,2024-05-30,visita
17082,274,2024-05-24,click
17083,139,2025-06-08,visita
17084,721,2024-09-17,visita
17085,744,2024-01-26,visita
17086,224,2024-07-03,click
17087,642,2024-06-09,click
17088,247,2025-05-01,click
17089,425,2025-01-31,visita
17090,111,2024-04-19,visita
17091,736,2024-12-18,visita
17092,504,2024-12-10,carrito
17093,197,2024-05-26,visita
17094,676,2024-11-04,click
17095,407,2024-08-09,visita
17096,450,2025-01-05,click
17097,200,2025-07-26,visita
17098,758,2024-06-12,visita
17099,786,2024-09-11,visita
17100,629,2024-12-19,visita
17101,86,2025-04-12,checkout
17102,9,2024-07-20,visita
17103,708,2024-03-31,visita
17104,669,2025-01-14,visita
17105,147,2024-03-15,visita
17106,442,2024-04-29,visita
17107,691,2024-12-22,click
17108,651,2024-05-26,visita
17109,534,2024-03-17,visita
17110,159,2025-03-08,visita
17111,700,2025-01-01,visita
17112,506,2024-05-18,visita
17113,643,2025-06-14,visita
17114,330,2025-07-09,click
17115,767,2024-10-29,checkout
17116,138,2024-06-22,carrito
17117,456,2024-10-18,click
17118,284,2024-10-08,visita
17119,136,2025-04-05,visita
17120,553,2024-04-01,visita
17121,113,2024-01-25,click
17122,80,2025-07-30,visita
17123,309,2024-12-15,visita
17124,772,2025-01-24,visita
17125,399,2024-10-10,visita
17126,512,2024-05-07,visita
17127,774,2024-08-18,visita
17128,700,2025-04-09,checkout
17129,223,2024-10-06,visita
17130,708,2024-11-16,visita
17131,741,2024-02-26,visita
17132,257,2024-12-01,visita
17133,650,2025-02-13,click
17134,665,2024-03-30,carrito
17135,101,2024-10-20,visita
17136,172,2024-05-09,checkout
17137,513,2024-02-11,click
17138,504,2024-12-10,visita
17139,783,2024-09-02,visita
17140,530,2025-01-01,visita
17141,757,2024-04-04,visita
17142,243,2024-02-17,visita
17143,35,2024-08-11,click
17144,573,2024-04-08,checkout
17145,224,2025-02-18,visita
17146,446,2025-09-14,visita
17147,205,2025-05-22,visita
17148,523,2025-07-27,visita
17149,214,2025-08-11,visita
17150,357,2024-04-17,carrito
17151,22,2025-02-01,visita
17152,376,2024-12-01,visita
17153,748,2024-02-15,visita
17154,642,2025-04-28,visita
17155,580,2024-08-04,checkout
17156,671,2025-05-16,visita
17157,287,2024-11-21,carrito
17158,752,2025-07-20,soporte
17159,347,2024-08-18,carrito
17160,67,2024-12-31,click
17161,740,2024-10-03,visita
17162,97,2025-04-30,visita
17163,248,2025-02-28,click
17164,604,2024-04-25,visita
17165,421,2024-03-26,carrito
17166,545,2025-07-28,checkout
17167,397,2024-09-02,carrito
17168,314,2024-06-28,click
17169,528,2025-01-01,visita
17170,428,2024-04-08,visita
17171,647,2025-04-11,visita
17172,571,2024-05-04,visita
17173,211,2024-11-03,visita
17174,390,2024-09-30,visita
17175,436,2024-02-16,visita
17176,309,2025-05-14,carrito
17177,488,2024-04-05,visita
17178,602,2025-05-16,visita
17179,123,2024-04-15,click
17180,715,2024-08-29,checkout
17181,762,2024-01-12,visita
17182,426,2025-01-20,soporte
17183,232,2025-06-04,visita
17184,144,2025-04-27,visita
17185,292,2024-02-28,checkout
17186,697,2024-12-05,click
17187,745,2025-07-24,visita
17188,551,2024-09-12,click
17189,291,2025-02-22,click
17190,725,2025-05-29,visita
17191,131,2024-02-13,visita
17192,553,2024-03-02,visita
17193,12,2025-02-11,visita
17194,303,2025-03-18,visita
17195,535,2024-06-29,carrito
17196,327,2025-04-10,visita
17197,197,2025-06-03,checkout
17198,415,2024-06-27,click
17199,304,2025-06-01,click
17200,496,2024-07-15,visita
17201,673,2024-11-15,visita
17202,619,2024-09-14,soporte
17203,298,2024-10-23,click
17204,25,2025-04-13,click
17205,219,2024-04-09,checkout
17206,626,2024-05-23,click
17207,238,2024-10-03,visita
17208,681,2025-06-30,visita
17209,192,2024-11-18,visita
17210,645,2025-09-11,visita
17211,87,2024-02-16,carrito
17212,751,2025-06-09,carrito
17213,487,2025-04-06,visita
17214,609,2024-12-13,click
17215,348,2025-03-15,visita
17216,525,2024-12-20,visita
17217,333,2024-01-04,click
17218,264,2024-08-22,visita
17219,739,2025-02-16,carrito
17220,169,2025-02-10,visita
17221,336,2024-10-30,carrito
17222,224,2025-07-07,click
17223,34,2024-12-15,visita
17224,367,2024-07-07,visita
17225,65,2025-02-26,visita
17226,464,2024-06-22,visita
17227,421,2024-09-17,click
17228,221,2024-04-13,visita
17229,702,2024-09-07,carrito
17230,348,2024-04-08,visita
17231,346,2024-05-12,visita
17232,147,2025-03-08,click
17233,196,2024-07-23,carrito
17234,643,2024-05-06,visita
17235,91,2024-02-03,visita
17236,642,2025-09-06,click
17237,564,2024-10-11,visita
17238,279,2025-06-15,visita
17239,120,2025-01-14,click
17240,311,2024-09-07,carrito
17241,253,2024-07-12,visita
17242,542,2024-04-22,carrito
17243,115,2024-06-29,visita
17244,280,2025-08-16,visita
17245,372,2025-04-30,visita
17246,707,2024-09-02,click
17247,498,2024-07-08,checkout
17248,207,2025-01-12,click
17249,19,2024-08-30,checkout
17250,317,2024-01-26,carrito
17251,735,2025-07-08,visita
17252,354,2024-10-12,click
17253,164,2024-12-25,click
17254,268,2024-07-17,click
17255,797,2024-09-16,visita
17256,508,2024-07-02,visita
17257,718,2024-03-29,click
17258,352,2024-02-28,visita
17259,615,2024-01-03,visita
17260,628,2024-04-03,visita
17261,625,2025-04-09,visita
17262,709,2024-07-03,carrito
17263,650,2025-04-01,visita
17264,515,2025-05-16,visita
17265,67,2024-05-10,visita
17266,245,2024-06-28,visita
17267,80,2025-04-16,click
17268,252,2024-04-17,click
17269,797,2024-06-15,click
17270,559,2024-11-03,visita
17271,212,2024-01-29,visita
17272,69,2025-05-17,visita
17273,687,2025-01-02,click
17274,769,2025-04-09,visita
17275,573,2025-01-29,visita
17276,693,2024-10-13,visita
17277,303,2024-12-25,visita
17278,763,2025-01-01,click
17279,224,2024-09-11,carrito
17280,507,2025-08-28,carrito
17281,300,2024-06-19,checkout
17282,486,2024-08-22,visita
17283,265,2024-03-18,visita
17284,425,2025-01-22,click
17285,125,2025-04-21,carrito
17286,602,2025-09-12,visita
17287,681,2024-01-07,click
17288,471,2025-07-23,click
17289,195,2025-03-11,visita
17290,311,2024-08-20,visita
17291,103,2025-02-20,soporte
17292,543,2024-11-17,visita
17293,473,2025-01-20,visita
17294,645,2024-12-02,checkout
17295,99,2024-10-30,soporte
17296,107,2025-08-04,click
17297,570,2025-01-22,carrito
17298,699,2024-07-17,click
17299,638,2024-04-15,carrito
17300,481,2024-10-16,visita
17301,42,2024-10-05,visita
17302,466,2024-12-17,click
17303,270,2024-09-03,visita
17304,395,2024-04-27,visita
17305,451,2024-04-07,checkout
17306,58,2025-05-11,carrito
17307,507,2025-06-12,carrito
17308,708,2025-05-06,visita
17309,424,2025-03-02,visita
17310,705,2025-05-24,visita
17311,129,2025-05-13,click
17312,696,2024-06-20,visita
17313,134,2025-04-25,visita
17314,227,2024-06-10,click
17315,714,2025-06-13,visita
17316,256,2025-03-31,click
17317,237,2025-05-20,visita
17318,59,2025-07-16,visita
17319,770,2024-04-02,carrito
17320,179,2025-07-09,click
17321,183,2024-08-21,carrito
17322,603,2024-06-20,visita
17323,579,2024-07-22,visita
17324,535,2024-11-22,visita
17325,634,2024-04-12,visita
17326,578,2024-08-17,visita
17327,745,2025-05-01,soporte
17328,261,2025-03-27,click
17329,87,2024-11-12,visita
17330,630,2024-02-04,visita
17331,551,2024-02-19,visita
17332,701,2024-05-24,visita
17333,187,2024-07-29,visita
17334,701,2025-07-02,visita
17335,583,2025-03-01,visita
17336,514,2024-05-12,visita
17337,601,2025-02-24,visita
17338,670,2024-09-15,click
17339,601,2024-06-23,carrito
17340,202,2025-05-26,click
17341,516,2025-08-01,visita
17342,4,2025-08-05,checkout
17343,387,2025-03-20,visita
17344,563,2025-03-02,visita
17345,236,2025-01-06,visita
17346,63,2025-05-10,visita
17347,462,2025-03-27,soporte
17348,796,2024-05-25,visita
17349,278,2025-07-11,checkout
17350,596,2025-02-20,soporte
17351,516,2024-08-14,click
17352,645,2024-01-31,click
17353,706,2025-04-26,visita
17354,316,2025-05-14,visita
17355,313,2024-04-12,visita
17356,383,2025-02-09,visita
17357,97,2024-09-01,carrito
17358,605,2025-05-25,click
17359,26,2024-11-23,visita
17360,565,2025-01-31,visita
17361,739,2025-03-13,visita
17362,145,2024-03-31,visita
17363,448,2025-08-06,visita
17364,13,2024-01-20,visita
17365,786,2024-11-18,carrito
17366,310,2025-04-13,click
17367,697,2024-06-09,visita
17368,647,2025-07-04,visita
17369,241,2024-12-19,click
17370,602,2025-05-09,click
17371,559,2025-03-17,click
17372,65,2024-02-03,visita
17373,231,2025-01-28,visita
17374,596,2025-08-04,click
17375,297,2025-04-08,visita
17376,559,2024-12-11,click
17377,462,2024-05-16,visita
17378,481,2024-08-06,click
17379,241,2024-05-24,visita
17380,645,2025-04-15,visita
17381,313,2025-03-19,visita
17382,464,2025-05-15,visita
17383,785,2024-10-23,carrito
17384,515,2025-08-19,visita
17385,169,2024-09-25,carrito
17386,647,2025-08-07,click
17387,427,2024-01-16,click
17388,110,2025-03-29,visita
17389,297,2024-09-04,carrito
17390,184,2025-07-05,carrito
17391,323,2025-07-02,soporte
17392,364,2024-09-12,checkout
17393,272,2025-07-20,checkout
17394,226,2024-04-07,visita
17395,330,2025-05-14,visita
17396,572,2024-08-21,visita
17397,134,2024-12-07,visita
17398,749,2024-12-09,visita
17399,425,2024-08-12,visita
17400,624,2025-08-23,carrito
17401,681,2024-05-28,visita
17402,100,2024-05-25,click
17403,310,2025-09-01,visita
17404,328,2024-08-03,click
17405,513,2024-11-18,click
17406,434,2024-05-01,soporte
17407,558,2025-04-13,click
17408,794,2025-03-19,click
17409,552,2024-11-18,carrito
17410,787,2025-01-15,visita
17411,545,2025-03-19,visita
17412,215,2025-07-31,click
17413,637,2024-03-11,visita
17414,79,2024-11-25,visita
17415,562,2024-03-18,visita
17416,219,2024-12-31,visita
17417,82,2025-03-26,visita
17418,453,2024-01-05,visita
17419,643,2024-08-07,visita
17420,488,2024-07-17,click
17421,715,2025-09-14,click
17422,614,2025-08-01,click
17423,680,2025-01-28,visita
17424,448,2024-10-12,carrito
17425,361,2024-06-06,click
17426,463,2025-06-07,carrito
17427,278,2025-05-10,visita
17428,636,2025-02-05,visita
17429,288,2024-07-18,click
17430,227,2025-02-27,visita
17431,320,2024-07-12,carrito
17432,139,2024-02-23,visita
17433,414,2025-05-02,click
17434,710,2025-07-30,checkout
17435,347,2024-09-27,click
17436,68,2024-03-09,carrito
17437,55,2024-11-11,visita
17438,257,2024-11-21,click
17439,477,2025-03-23,visita
17440,120,2024-08-07,click
17441,463,2024-11-25,visita
17442,667,2024-08-15,visita
17443,36,2025-04-16,visita
17444,785,2024-05-18,checkout
17445,463,2025-05-25,carrito
17446,428,2025-04-09,visita
17447,484,2024-02-05,visita
17448,178,2024-07-05,checkout
17449,792,2024-01-06,visita
17450,161,2025-02-08,visita
17451,163,2024-04-01,visita
17452,80,2025-08-25,click
17453,629,2024-10-08,visita
17454,100,2024-09-16,click
17455,732,2025-06-15,visita
17456,779,2024-03-10,visita
17457,800,2024-12-13,carrito
17458,298,2024-01-04,click
17459,678,2024-10-23,click
17460,216,2024-01-13,click
17461,534,2025-09-15,carrito
17462,623,2024-07-05,click
17463,724,2024-11-20,visita
17464,398,2025-09-05,visita
17465,98,2024-09-16,visita
17466,245,2024-08-07,click
17467,618,2025-08-14,visita
17468,73,2024-12-17,click
17469,185,2025-09-04,click
17470,169,2024-08-22,click
17471,730,2025-07-17,visita
17472,357,2025-02-19,click
17473,205,2025-03-25,click
17474,27,2024-05-14,click
17475,705,2025-08-17,checkout
17476,562,2024-07-02,visita
17477,119,2025-07-30,visita
17478,437,2025-01-14,visita
17479,11,2024-04-22,click
17480,25,2025-08-09,visita
17481,628,2025-07-06,carrito
17482,400,2024-06-13,click
17483,764,2025-02-13,visita
17484,260,2025-04-30,carrito
17485,548,2024-10-18,carrito
17486,392,2025-06-04,carrito
17487,423,2025-09-12,visita
17488,45,2024-04-26,visita
17489,307,2024-12-04,visita
17490,410,2024-03-01,visita
17491,554,2024-08-11,carrito
17492,157,2025-04-09,carrito
17493,50,2025-05-08,click
17494,422,2025-02-15,visita
17495,143,2024-11-21,click
17496,399,2024-07-23,visita
17497,644,2024-11-07,visita
17498,567,2025-02-19,visita
17499,361,2025-01-22,visita
17500,622,2024-08-07,visita
17501,115,2025-04-12,visita
17502,349,2024-10-08,visita
17503,211,2024-08-23,click
17504,622,2025-08-28,visita
17505,145,2025-01-21,visita
17506,90,2025-01-22,carrito
17507,152,2024-07-07,carrito
17508,23,2025-07-25,visita
17509,171,2024-01-20,visita
17510,700,2025-02-05,visita
17511,119,2024-12-28,visita
17512,35,2025-04-16,visita
17513,124,2025-04-13,visita
17514,14,2025-05-11,click
17515,113,2024-10-25,carrito
17516,407,2025-08-24,visita
17517,246,2025-09-13,visita
17518,207,2025-06-25,click
17519,691,2025-04-10,visita
17520,509,2024-02-01,visita
17521,530,2024-10-23,click
17522,588,2025-02-08,visita
17523,392,2024-12-09,click
17524,197,2024-04-20,visita
17525,442,2025-03-29,checkout
17526,672,2024-05-04,visita
17527,79,2025-07-17,visita
17528,59,2024-01-27,click
17529,456,2024-05-15,visita
17530,414,2024-01-28,carrito
17531,405,2025-09-02,soporte
17532,178,2025-05-10,click
17533,11,2025-06-26,visita
17534,216,2024-02-29,click
17535,126,2024-04-10,click
17536,630,2024-12-24,click
17537,12,2024-01-13,visita
17538,585,2024-05-31,visita
17539,397,2025-05-13,click
17540,539,2025-04-19,visita
17541,563,2024-07-02,carrito
17542,365,2025-08-07,visita
17543,251,2025-03-10,visita
17544,431,2024-02-14,visita
17545,12,2024-02-05,carrito
17546,671,2025-07-21,visita
17547,646,2025-04-07,visita
17548,287,2025-03-20,visita
17549,241,2024-12-05,visita
17550,385,2025-05-28,visita
17551,306,2024-07-17,visita
17552,315,2024-10-29,carrito
17553,296,2025-08-25,visita
17554,130,2024-09-10,click
17555,188,2025-03-19,visita
17556,261,2025-09-10,carrito
17557,481,2024-09-20,visita
17558,224,2025-04-26,visita
17559,334,2024-09-18,carrito
17560,129,2025-05-03,carrito
17561,168,2025-03-12,click
17562,139,2024-02-07,click
17563,392,2025-07-11,visita
17564,77,2025-08-08,visita
17565,737,2025-07-18,visita
17566,574,2024-12-30,click
17567,473,2025-03-09,click
17568,90,2024-05-26,visita
17569,713,2025-01-10,click
17570,474,2024-10-14,visita
17571,317,2025-06-18,visita
17572,636,2025-07-12,click
17573,464,2025-01-24,click
17574,709,2025-03-03,carrito
17575,641,2025-02-16,visita
17576,313,2025-04-14,visita
17577,33,2024-06-24,visita
17578,135,2024-05-04,visita
17579,150,2024-08-06,click
17580,39,2024-06-09,visita
17581,626,2024-11-01,visita
17582,604,2025-06-06,click
17583,384,2025-01-27,visita
17584,22,2024-06-14,carrito
17585,510,2024-11-01,visita
17586,202,2025-08-09,visita
17587,581,2025-01-27,click
17588,232,2025-05-19,visita
17589,190,2024-01-15,checkout
17590,364,2024-12-08,visita
17591,86,2024-09-09,visita
17592,438,2024-03-20,visita
17593,116,2025-02-19,checkout
17594,194,2025-08-23,visita
17595,451,2025-07-02,visita
17596,352,2025-05-20,visita
17597,329,2025-07-31,carrito
17598,119,2024-09-21,visita
17599,289,2025-01-16,click
17600,171,2025-02-14,click
17601,313,2024-01-05,carrito
17602,56,2025-01-11,visita
17603,784,2024-05-01,visita
17604,371,2025-02-28,visita
17605,679,2024-07-23,click
17606,702,2025-08-14,checkout
17607,125,2024-07-25,visita
17608,96,2024-07-11,visita
17609,670,2024-05-31,visita
17610,666,2025-04-22,visita
17611,691,2025-01-03,visita
17612,469,2024-12-17,visita
17613,275,2024-07-05,visita
17614,533,2024-07-14,visita
17615,313,2024-10-08,click
17616,256,2024-05-14,visita
17617,177,2025-04-01,visita
17618,92,2024-04-16,click
17619,458,2024-03-11,click
17620,422,2024-05-22,visita
17621,236,2025-06-15,carrito
17622,187,2024-03-11,visita
17623,770,2025-03-10,carrito
17624,491,2024-07-24,carrito
17625,469,2025-08-24,visita
17626,121,2025-07-19,click
17627,409,2024-02-10,visita
17628,558,2024-11-16,click
17629,739,2025-09-15,visita
17630,264,2024-10-29,visita
17631,293,2025-06-25,visita
17632,301,2024-03-16,visita
17633,411,2024-07-30,visita
17634,227,2025-06-13,carrito
17635,675,2025-07-01,click
17636,161,2024-08-19,checkout
17637,69,2025-04-08,visita
17638,644,2024-10-02,visita
17639,119,2025-05-13,click
17640,724,2024-10-22,visita
17641,57,2024-10-05,visita
17642,207,2025-04-11,visita
17643,78,2024-11-20,visita
17644,527,2024-12-16,click
17645,702,2024-12-26,click
17646,193,2025-06-04,visita
17647,247,2025-06-01,visita
17648,541,2024-04-10,click
17649,361,2025-08-02,click
17650,507,2024-09-03,visita
17651,471,2024-05-28,click
17652,332,2025-09-05,carrito
17653,24,2024-01-02,visita
17654,293,2024-11-17,visita
17655,145,2024-12-17,click
17656,175,2024-12-07,visita
17657,483,2025-03-15,visita
17658,28,2025-08-30,soporte
17659,152,2024-08-13,carrito
17660,648,2024-09-01,visita
17661,206,2024-10-16,click
17662,661,2024-01-19,soporte
17663,260,2024-07-24,visita
17664,656,2024-01-30,visita
17665,29,2024-11-17,visita
17666,586,2025-06-24,visita
17667,601,2025-01-29,click
17668,93,2025-07-06,visita
17669,41,2024-10-03,visita
17670,453,2025-01-14,click
17671,337,2025-04-12,visita
17672,285,2024-01-08,visita
17673,751,2025-06-27,click
17674,533,2024-07-17,visita
17675,369,2024-08-08,visita
17676,766,2024-03-21,click
17677,655,2025-06-28,carrito
17678,90,2025-06-16,click
17679,565,2025-08-17,carrito
17680,510,2024-04-11,visita
17681,447,2025-07-30,visita
17682,732,2025-03-02,carrito
17683,323,2025-02-16,visita
17684,343,2024-08-10,visita
17685,778,2024-03-24,visita
17686,457,2025-05-27,visita
17687,253,2024-09-28,visita
17688,580,2024-08-10,visita
17689,409,2025-04-06,click
17690,350,2024-02-22,visita
17691,460,2024-04-24,checkout
17692,196,2025-07-19,click
17693,435,2025-03-12,visita
17694,530,2024-12-24,visita
17695,577,2025-03-11,visita
17696,66,2025-01-11,visita
17697,80,2024-04-26,checkout
17698,517,2024-10-19,visita
17699,304,2024-10-24,visita
17700,738,2024-03-20,carrito
17701,88,2025-05-06,visita
17702,195,2024-04-26,checkout
17703,725,2024-12-17,visita
17704,223,2024-07-31,click
17705,387,2024-08-27,visita
17706,417,2025-02-16,visita
17707,708,2024-02-23,visita
17708,760,2025-01-23,visita
17709,489,2024-04-17,carrito
17710,163,2024-12-24,carrito
17711,34,2025-02-07,carrito
17712,52,2025-07-11,visita
17713,674,2025-03-12,visita
17714,656,2025-01-16,click
17715,622,2025-06-12,carrito
17716,633,2024-03-15,visita
17717,321,2024-01-27,click
17718,613,2025-08-19,click
17719,658,2024-10-18,click
17720,660,2025-08-14,visita
17721,268,2024-05-29,visita
17722,544,2025-07-23,visita
17723,571,2024-09-02,visita
17724,622,2025-05-04,visita
17725,59,2024-06-06,visita
17726,282,2024-02-01,visita
17727,514,2024-04-06,carrito
17728,19,2024-04-18,visita
17729,30,2024-06-11,visita
17730,122,2024-03-13,click
17731,123,2024-09-09,click
17732,468,2024-03-05,visita
17733,693,2024-03-31,click
17734,553,2024-11-05,click
17735,124,2024-11-12,carrito
17736,500,2024-02-07,visita
17737,670,2025-06-20,visita
17738,575,2025-07-02,carrito
17739,366,2025-03-11,checkout
17740,700,2025-07-25,visita
17741,116,2025-08-31,carrito
17742,749,2024-01-30,checkout
17743,238,2025-02-22,visita
17744,63,2024-03-14,visita
17745,739,2024-12-31,visita
17746,7,2025-06-13,click
17747,564,2025-07-04,visita
17748,177,2024-03-10,visita
17749,91,2025-01-05,visita
17750,397,2024-10-26,carrito
17751,782,2024-02-27,carrito
17752,765,2024-09-18,visita
17753,178,2024-03-04,visita
17754,133,2024-02-05,visita
17755,398,2025-03-02,visita
17756,614,2024-10-14,visita
17757,342,2025-07-07,checkout
17758,203,2025-05-13,visita
17759,199,2024-09-28,visita
17760,612,2024-06-07,soporte
17761,320,2024-03-03,visita
17762,757,2025-06-05,carrito
17763,193,2025-08-16,visita
17764,335,2025-03-21,click
17765,340,2024-11-10,visita
17766,223,2025-07-10,visita
17767,720,2024-07-29,click
17768,558,2025-01-19,click
17769,558,2025-03-23,visita
17770,746,2024-04-11,visita
17771,89,2024-08-15,visita
17772,446,2025-01-20,visita
17773,423,2024-08-02,visita
17774,129,2025-09-06,visita
17775,273,2025-09-06,carrito
17776,103,2024-12-20,visita
17777,632,2025-05-05,click
17778,628,2024-08-02,checkout
17779,186,2024-11-18,click
17780,310,2025-05-19,visita
17781,181,2024-06-02,visita
17782,395,2024-02-03,click
17783,622,2024-11-07,click
17784,502,2025-09-14,visita
17785,387,2024-10-06,visita
17786,651,2024-06-15,visita
17787,713,2025-04-07,click
17788,389,2024-11-01,click
17789,85,2025-02-16,visita
17790,102,2024-04-16,visita
17791,391,2025-03-19,visita
17792,28,2024-01-08,click
17793,147,2024-05-07,visita
17794,265,2025-08-27,visita
17795,218,2025-07-22,visita
17796,179,2024-07-21,visita
17797,143,2025-02-12,visita
17798,380,2025-01-28,visita
17799,491,2025-02-08,visita
17800,103,2024-09-25,visita
17801,122,2024-01-08,visita
17802,228,2024-08-16,click
17803,516,2024-05-19,carrito
17804,528,2025-03-12,visita
17805,652,2024-05-31,visita
17806,671,2024-04-11,visita
17807,151,2025-01-29,visita
17808,646,2024-05-27,carrito
17809,76,2025-05-28,checkout
17810,328,2025-01-31,click
17811,494,2024-01-25,visita
17812,516,2025-05-08,visita
17813,285,2024-11-04,soporte
17814,456,2025-02-22,visita
17815,732,2025-01-03,click
17816,411,2024-05-21,visita
17817,525,2025-06-10,visita
17818,587,2025-02-07,carrito
17819,733,2025-06-26,visita
17820,574,2024-10-30,visita
17821,700,2024-09-07,visita
17822,669,2025-06-12,carrito
17823,35,2024-02-08,visita
17824,306,2024-05-22,visita
17825,632,2024-08-17,visita
17826,702,2024-09-21,visita
17827,704,2025-05-05,visita
17828,695,2025-07-08,click
17829,369,2024-03-12,visita
17830,32,2025-01-21,carrito
17831,726,2024-06-21,click
17832,559,2024-07-15,visita
17833,241,2024-11-10,visita
17834,547,2025-07-06,visita
17835,705,2024-06-13,visita
