survey_id,date,customer_id,location,score,comment,category
1249,2025-05-09,379,Quito Sur,9,excelente atención,Trato
1250,2024-09-25,662,Quito Norte,6,sin aire acondicionado,Instalaciones
1251,2025-02-06,306,Guayaquil Norte,3,no solucionaron,Calidad
1252,2025-03-10,549,Guayaquil Centro,4,muy caro,Precio
1253,2024-01-11,138,Guayaquil Norte,7,trato amable,Trato
1254,2025-09-14,413,Guayaquil Centro,8,flujo ágil,Tiempo de espera
1255,2024-03-06,436,Manta,5,dentro de lo esperado,Tiempo de espera
1256,2024-04-10,617,Guayaquil Norte,8,asesor muy cordial,Trato
1257,2025-01-17,185,Cuenca,7,muy limpio,Limpieza
1258,2024-11-11,743,Manta,10,higiene adecuada,Limpieza
1259,2024-04-27,698,Quito Sur,10,instalaciones modernas,Instalaciones
1260,2025-08-20,10,Cuenca,6,poca comodidad,Instalaciones
1261,2025-09-05,416,Manta,5,poco higiénico,Limpieza
1262,2024-04-03,322,Guayaquil Centro,8,rápidos en atender,Tiempo de espera
1263,2025-07-08,78,Manta,4,trato malo,Trato
1264,2024-10-20,12,Quito Sur,9,descuento aplicado,Precio
1265,2025-02-03,666,Quito Sur,6,muy caro,Precio
1266,2025-02-01,186,Guayaquil Norte,3,falta señalización,Instalaciones
1267,2025-07-26,686,Manta,8,ni caro ni barato,Precio
1268,2024-08-04,262,Guayaquil Norte,10,higiene adecuada,Limpieza
1269,2025-06-14,233,Cuenca,9,asesor muy cordial,Trato
1270,2024-09-20,134,Guayaquil Centro,3,sin aire acondicionado,Instalaciones
1271,2024-05-23,719,Guayaquil Norte,2,desorden,Limpieza
1272,2025-08-22,119,Manta,7,trato amable,Trato
1273,2025-02-21,375,Quito Sur,6,estuvo bien,Trato
1274,2025-04-11,44,Guayaquil Centro,9,áreas cómodas,Instalaciones
1275,2025-05-16,600,Manta,9,descuento aplicado,Precio
1276,2025-06-02,290,Cuenca,7,neutral,Trato
1277,2025-08-11,224,Quito Norte,5,poca comodidad,Instalaciones
1278,2025-05-30,598,Cuenca,8,calidad normal,Calidad
1279,2025-08-03,533,Cuenca,8,instalaciones normales,Instalaciones
1280,2025-08-03,94,Guayaquil Norte,2,reparación fallida,Calidad
1281,2025-08-28,168,Guayaquil Norte,7,excelente atención,Trato
1282,2025-08-06,400,Guayaquil Norte,8,ordenado y pulcro,Limpieza
1283,2025-03-10,750,Quito Sur,6,dentro de lo esperado,Tiempo de espera
1284,2024-01-04,287,Guayaquil Centro,7,estuvo bien,Trato
1285,2025-09-04,91,Manta,9,asesor muy cordial,Trato
1286,2024-01-09,128,Guayaquil Centro,9,tiempo razonable,Tiempo de espera
1287,2025-04-22,522,Guayaquil Norte,6,funciona como se espera,Calidad
1288,2024-11-24,607,Guayaquil Norte,10,resultado excelente,Calidad
1289,2024-01-02,548,Guayaquil Centro,6,no escuchan,Trato
1290,2024-10-14,146,Quito Sur,7,todo impecable,Limpieza
1291,2024-09-25,46,Quito Sur,9,excelente atención,Trato
1292,2024-09-25,613,Quito Norte,9,áreas cómodas,Instalaciones
1293,2025-03-10,665,Quito Sur,5,precio estándar,Precio
1294,2024-05-18,651,Quito Norte,7,espera moderada,Tiempo de espera
1295,2024-02-29,370,Cuenca,7,buena señalización,Instalaciones
1296,2025-03-20,486,Manta,8,asesor muy cordial,Trato
1297,2024-06-01,267,Quito Sur,9,todo impecable,Limpieza
1298,2025-03-23,277,Guayaquil Centro,10,instalaciones modernas,Instalaciones
1299,2024-09-01,1,Manta,6,estuvo bien,Trato
1300,2025-03-14,706,Guayaquil Centro,8,asesor muy cordial,Trato
1301,2024-09-10,346,Cuenca,9,ordenado y pulcro,Limpieza
1302,2024-09-06,75,Cuenca,8,servicio de alta calidad,Calidad
1303,2024-09-21,317,Guayaquil Norte,9,buena relación valor-precio,Precio
1304,2024-01-25,135,Cuenca,9,higiene adecuada,Limpieza
1305,2024-08-11,261,Quito Sur,8,higiene adecuada,Limpieza
1306,2025-08-11,264,Guayaquil Centro,8,muy limpio,Limpieza
1307,2025-02-22,254,Quito Sur,5,dentro de lo esperado,Tiempo de espera
1308,2025-03-07,274,Quito Norte,7,trato correcto,Trato
1309,2025-03-10,350,Guayaquil Centro,6,ok,Instalaciones
1310,2024-01-27,792,Quito Norte,8,ordenado y pulcro,Limpieza
1311,2025-05-26,201,Guayaquil Centro,7,instalaciones normales,Instalaciones
1312,2024-07-28,731,Manta,7,suficiente,Instalaciones
1313,2024-10-10,624,Quito Norte,10,ordenado y pulcro,Limpieza
1314,2025-02-10,260,Manta,10,muy limpio,Limpieza
1315,2024-02-27,498,Guayaquil Norte,9,buena señalización,Instalaciones
1316,2024-07-06,325,Guayaquil Norte,9,instalaciones modernas,Instalaciones
1317,2025-05-29,126,Manta,7,instalaciones modernas,Instalaciones
1318,2024-09-12,68,Quito Norte,9,sin demoras,Tiempo de espera
1319,2025-06-24,795,Cuenca,6,estuvo bien,Trato
1320,2024-03-25,794,Quito Sur,7,todo impecable,Limpieza
1321,2025-01-31,417,Guayaquil Centro,8,personal atento,Trato
1322,2024-03-23,343,Quito Norte,4,respuesta fría,Trato
1323,2024-11-03,788,Manta,2,tardaron demasiado,Tiempo de espera
1324,2024-08-22,452,Quito Sur,9,personal atento,Trato
1325,2025-06-29,677,Manta,8,servicio de alta calidad,Calidad
1326,2024-06-20,719,Cuenca,9,asesor muy cordial,Trato
1327,2024-01-30,409,Guayaquil Norte,8,buena señalización,Instalaciones
1328,2024-11-17,171,Guayaquil Norte,9,instalaciones modernas,Instalaciones
1329,2024-11-28,457,Quito Norte,4,sin aire acondicionado,Instalaciones
1330,2024-05-26,290,Manta,8,instalaciones modernas,Instalaciones
1331,2024-06-13,322,Cuenca,9,sala de espera excelente,Instalaciones
1332,2025-03-20,285,Quito Sur,9,muy limpio,Limpieza
1333,2024-04-21,712,Manta,3,tardaron demasiado,Tiempo de espera
1334,2024-10-24,305,Cuenca,8,sin demoras,Tiempo de espera
1335,2024-08-07,594,Cuenca,6,calidad normal,Calidad
1336,2024-10-06,33,Cuenca,9,rápidos en atender,Tiempo de espera
1337,2025-01-30,420,Guayaquil Norte,5,instalaciones normales,Instalaciones
1338,2025-02-06,748,Guayaquil Centro,6,suficiente,Instalaciones
1339,2025-05-05,94,Quito Sur,1,muy caro,Precio
1340,2025-05-30,403,Guayaquil Norte,7,suficiente,Instalaciones
1341,2025-08-31,300,Cuenca,6,ni caro ni barato,Precio
1342,2025-06-17,459,Guayaquil Centro,9,todo impecable,Limpieza
1343,2024-01-29,519,Cuenca,9,rápidos en atender,Tiempo de espera
1344,2025-01-21,384,Guayaquil Centro,1,desorden,Limpieza
1345,2025-07-28,663,Guayaquil Centro,6,ok,Instalaciones
1346,2024-10-09,467,Manta,4,no escuchan,Trato
1347,2024-11-26,98,Cuenca,8,funciona como se espera,Calidad
1348,2025-07-13,409,Manta,9,tiempo razonable,Tiempo de espera
1349,2024-01-08,497,Quito Sur,7,espera moderada,Tiempo de espera
1350,2025-08-22,15,Guayaquil Centro,8,trato amable,Trato
1351,2025-06-07,682,Guayaquil Centro,8,diagnóstico acertado,Calidad
1352,2025-04-05,483,Quito Sur,7,dentro de lo esperado,Tiempo de espera
1353,2025-01-06,725,Quito Sur,8,muy limpio,Limpieza
1354,2024-11-26,678,Cuenca,3,poco higiénico,Limpieza
1355,2025-03-12,551,Quito Norte,9,higiene adecuada,Limpieza
1356,2025-09-05,126,Manta,7,flujo ágil,Tiempo de espera
1357,2025-05-07,426,Guayaquil Centro,7,ni caro ni barato,Precio
1358,2025-08-14,552,Quito Sur,4,sin aire acondicionado,Instalaciones
1359,2024-11-12,91,Guayaquil Norte,9,resultado excelente,Calidad
1360,2024-09-20,212,Guayaquil Centro,2,fila eterna,Tiempo de espera
1361,2025-05-10,562,Guayaquil Norte,10,diagnóstico acertado,Calidad
1362,2025-03-09,411,Cuenca,10,personal atento,Trato
1363,2024-02-06,133,Quito Norte,4,trato malo,Trato
1364,2024-08-04,418,Cuenca,9,rápidos en atender,Tiempo de espera
1365,2024-02-10,335,Guayaquil Centro,10,todo impecable,Limpieza
1366,2025-03-08,276,Guayaquil Centro,8,áreas cómodas,Instalaciones
1367,2024-02-19,231,Quito Norte,6,espera moderada,Tiempo de espera
1368,2024-09-28,329,Cuenca,8,promociones útiles,Precio
1369,2024-01-02,631,Quito Sur,7,ok en limpieza,Limpieza
1370,2025-03-19,445,Manta,2,falta señalización,Instalaciones
1371,2025-06-09,657,Guayaquil Norte,6,dentro de lo esperado,Tiempo de espera
1372,2025-05-08,765,Guayaquil Centro,7,trato correcto,Trato
1373,2025-07-23,147,Manta,7,excelente atención,Trato
1374,2025-05-15,715,Guayaquil Norte,7,normal,Limpieza
1375,2024-01-06,217,Quito Sur,2,falta señalización,Instalaciones
1376,2024-05-20,114,Cuenca,7,espera moderada,Tiempo de espera
1377,2024-10-18,434,Manta,3,sin aire acondicionado,Instalaciones
1378,2024-10-23,327,Guayaquil Norte,9,flujo ágil,Tiempo de espera
1379,2024-01-15,562,Quito Sur,7,trato correcto,Trato
1380,2024-08-06,37,Quito Norte,7,descuento aplicado,Precio
1381,2025-03-13,292,Manta,7,dentro de lo esperado,Tiempo de espera
1382,2024-09-03,284,Guayaquil Norte,7,ni caro ni barato,Precio
1383,2024-01-09,401,Guayaquil Norte,9,asesor muy cordial,Trato
1384,2025-06-12,533,Quito Sur,9,áreas cómodas,Instalaciones
1385,2024-09-06,303,Cuenca,7,estuvo bien,Trato
1386,2025-03-09,303,Quito Sur,8,buena relación valor-precio,Precio
1387,2024-06-25,714,Cuenca,9,producto funciona perfecto,Calidad
1388,2024-05-24,424,Guayaquil Norte,9,asesor muy cordial,Trato
1389,2025-06-01,563,Cuenca,8,áreas cómodas,Instalaciones
1390,2025-02-23,67,Guayaquil Norte,5,no respetaron promoción,Precio
1391,2025-08-12,424,Manta,9,muy limpio,Limpieza
1392,2024-02-18,476,Quito Norte,7,áreas cómodas,Instalaciones
1393,2025-04-25,435,Manta,5,estuvo bien,Trato
1394,2025-02-20,12,Guayaquil Norte,4,trato malo,Trato
1395,2024-07-31,454,Manta,9,excelente atención,Trato
1396,2024-08-15,121,Quito Sur,6,muy caro,Precio
1397,2025-07-17,80,Quito Norte,10,higiene adecuada,Limpieza
1398,2025-04-26,645,Guayaquil Centro,7,suficiente,Instalaciones
1399,2024-08-25,551,Cuenca,9,trato amable,Trato
1400,2025-04-02,242,Guayaquil Norte,10,trato amable,Trato
1401,2024-05-24,297,Quito Sur,8,precio justo,Precio
1402,2024-03-14,135,Cuenca,8,tiempo razonable,Tiempo de espera
1403,2024-08-20,472,Quito Sur,4,trato malo,Trato
1404,2024-04-26,223,Guayaquil Norte,9,buena señalización,Instalaciones
1405,2024-01-07,83,Guayaquil Norte,9,producto funciona perfecto,Calidad
1406,2024-05-08,413,Manta,8,tiempo razonable,Tiempo de espera
1407,2025-04-17,162,Cuenca,8,instalaciones normales,Instalaciones
1408,2025-09-03,719,Cuenca,10,excelente atención,Trato
1409,2024-02-08,661,Quito Sur,6,estuvo bien,Trato
1410,2024-10-13,81,Manta,8,sala de espera excelente,Instalaciones
1411,2024-01-15,375,Guayaquil Norte,9,higiene adecuada,Limpieza
1412,2025-09-10,29,Manta,8,higiene adecuada,Limpieza
1413,2025-04-21,1,Quito Sur,5,suficiente,Instalaciones
1414,2024-03-19,598,Guayaquil Norte,2,desorden,Limpieza
1415,2025-05-08,241,Quito Sur,8,flujo ágil,Tiempo de espera
1416,2025-05-08,517,Cuenca,6,dentro de lo esperado,Tiempo de espera
1417,2024-07-11,673,Manta,9,tiempo razonable,Tiempo de espera
1418,2024-09-20,170,Cuenca,10,servicio de alta calidad,Calidad
1419,2024-08-02,656,Quito Sur,8,instalaciones modernas,Instalaciones
1420,2024-08-04,739,Quito Norte,8,personal atento,Trato
1421,2024-03-06,798,Cuenca,3,reparación fallida,Calidad
1422,2024-03-21,94,Guayaquil Centro,7,ok,Instalaciones
1423,2025-09-02,566,Cuenca,7,asesor muy cordial,Trato
1424,2025-02-02,301,Quito Sur,3,instalaciones viejas,Instalaciones
1425,2025-01-14,534,Guayaquil Centro,6,ok en limpieza,Limpieza
1426,2025-06-30,21,Quito Norte,6,baños descuidados,Limpieza
1427,2025-04-02,375,Quito Sur,7,neutral,Trato
1428,2024-11-22,550,Guayaquil Centro,8,precio estándar,Precio
1429,2025-04-08,543,Guayaquil Centro,5,falta señalización,Instalaciones
1430,2025-07-20,167,Guayaquil Norte,8,buena señalización,Instalaciones
1431,2024-02-25,510,Manta,10,servicio de alta calidad,Calidad
1432,2025-08-17,569,Cuenca,8,personal atento,Trato
1433,2024-08-17,318,Manta,8,rápidos en atender,Tiempo de espera
1434,2025-06-06,249,Manta,6,mala calidad,Calidad
1435,2024-01-15,179,Guayaquil Centro,7,ni caro ni barato,Precio
1436,2025-06-24,159,Quito Sur,9,trato amable,Trato
1437,2024-03-09,508,Quito Norte,0,respuesta fría,Trato
1438,2024-11-26,210,Guayaquil Norte,8,diagnóstico acertado,Calidad
1439,2025-08-10,658,Guayaquil Norte,8,todo impecable,Limpieza
1440,2025-01-16,437,Guayaquil Norte,9,ordenado y pulcro,Limpieza
1441,2024-10-24,20,Guayaquil Centro,9,instalaciones modernas,Instalaciones
1442,2024-07-16,363,Cuenca,7,trato correcto,Trato
1443,2025-07-20,733,Guayaquil Norte,2,instalaciones viejas,Instalaciones
1444,2024-09-06,171,Quito Sur,7,sin demoras,Tiempo de espera
1445,2025-01-19,253,Cuenca,4,producto defectuoso,Calidad
1446,2025-08-11,603,Cuenca,1,sucio,Limpieza
1447,2025-08-10,789,Cuenca,9,personal atento,Trato
1448,2024-06-26,136,Quito Sur,5,sin aire acondicionado,Instalaciones
1449,2025-08-27,644,Cuenca,7,instalaciones modernas,Instalaciones
1450,2024-08-13,328,Guayaquil Centro,9,tiempo razonable,Tiempo de espera
1451,2024-05-24,604,Guayaquil Norte,9,sala de espera excelente,Instalaciones
1452,2025-01-10,755,Quito Sur,7,estuvo bien,Trato
1453,2025-01-06,711,Quito Norte,10,asesor muy cordial,Trato
1454,2024-03-29,391,Guayaquil Norte,9,sin demoras,Tiempo de espera
1455,2025-06-28,34,Cuenca,5,demora innecesaria,Tiempo de espera
1456,2024-07-08,213,Quito Norte,8,producto funciona perfecto,Calidad
1457,2024-11-24,463,Guayaquil Norte,10,higiene adecuada,Limpieza
1458,2025-03-01,17,Cuenca,6,ni caro ni barato,Precio
1459,2025-08-11,560,Guayaquil Norte,3,poco higiénico,Limpieza
1460,2024-08-31,269,Quito Sur,7,funciona como se espera,Calidad
1461,2025-06-28,52,Guayaquil Centro,7,personal atento,Trato
1462,2024-04-18,202,Quito Sur,9,rápidos en atender,Tiempo de espera
1463,2025-07-31,162,Quito Sur,10,sin demoras,Tiempo de espera
1464,2024-05-06,620,Quito Norte,2,tardaron demasiado,Tiempo de espera
1465,2024-03-22,102,Cuenca,9,descuento aplicado,Precio
1466,2025-06-09,593,Guayaquil Centro,1,sucio,Limpieza
1467,2024-05-17,582,Guayaquil Norte,7,funciona como se espera,Calidad
1468,2024-02-06,266,Guayaquil Centro,8,sala de espera excelente,Instalaciones
1469,2024-06-12,402,Quito Sur,10,buena relación valor-precio,Precio
1470,2024-12-19,780,Quito Sur,8,servicio de alta calidad,Calidad
1471,2024-03-03,383,Quito Norte,2,demora innecesaria,Tiempo de espera
1472,2025-04-23,260,Guayaquil Centro,7,ok en limpieza,Limpieza
1473,2024-04-19,172,Quito Sur,3,no escuchan,Trato
1474,2024-09-11,94,Quito Sur,5,instalaciones normales,Instalaciones
1475,2025-07-04,502,Manta,7,ordenado y pulcro,Limpieza
1476,2025-01-20,190,Guayaquil Centro,3,respuesta fría,Trato
1477,2025-03-06,653,Guayaquil Norte,6,estuvo bien,Trato
1478,2025-08-19,577,Guayaquil Centro,3,sucio,Limpieza
1479,2025-08-31,33,Guayaquil Norte,9,muy limpio,Limpieza
1480,2024-02-03,84,Quito Sur,8,buena relación valor-precio,Precio
1481,2024-11-14,661,Cuenca,1,baños descuidados,Limpieza
1482,2024-09-21,573,Cuenca,5,suficiente,Instalaciones
1483,2024-09-25,155,Quito Norte,6,dentro de lo esperado,Tiempo de espera
1484,2025-01-18,69,Quito Norte,9,excelente atención,Trato
1485,2024-04-05,768,Manta,7,precio estándar,Precio
1486,2025-05-16,343,Cuenca,7,neutral,Trato
1487,2024-05-05,526,Guayaquil Norte,2,no respetaron promoción,Precio
1488,2025-02-15,531,Quito Sur,10,asesor muy cordial,Trato
1489,2024-11-08,363,Guayaquil Norte,7,tiempo razonable,Tiempo de espera
1490,2025-07-10,672,Quito Sur,8,trato correcto,Trato
1491,2025-08-11,268,Guayaquil Centro,8,flujo ágil,Tiempo de espera
1492,2024-04-15,706,Manta,1,poca comodidad,Instalaciones
1493,2025-01-05,353,Manta,6,reparación fallida,Calidad
1494,2024-02-20,223,Cuenca,3,poco higiénico,Limpieza
1495,2024-02-11,217,Guayaquil Norte,6,neutral,Trato
1496,2025-07-19,77,Quito Sur,5,fila eterna,Tiempo de espera
1497,2024-06-12,220,Guayaquil Centro,3,poco amables,Trato
1498,2025-05-19,477,Quito Sur,8,excelente atención,Trato
1499,2024-12-13,542,Cuenca,9,instalaciones modernas,Instalaciones
1500,2025-02-27,326,Quito Norte,6,trato correcto,Trato
1501,2024-04-25,305,Quito Sur,10,trato amable,Trato
1502,2024-02-01,172,Manta,5,espera moderada,Tiempo de espera
1503,2024-05-25,567,Guayaquil Centro,8,asesor muy cordial,Trato
1504,2024-08-24,177,Quito Sur,10,personal atento,Trato
1505,2024-12-24,442,Guayaquil Norte,8,sala de espera excelente,Instalaciones
1506,2024-02-04,297,Guayaquil Centro,4,baños descuidados,Limpieza
1507,2024-01-07,379,Quito Norte,6,ok,Instalaciones
1508,2024-11-13,92,Manta,6,funciona como se espera,Calidad
1509,2025-04-20,524,Manta,3,reparación fallida,Calidad
1510,2025-06-17,496,Guayaquil Norte,4,mala calidad,Calidad
1511,2024-09-27,770,Quito Sur,5,estuvo bien,Trato
1512,2024-12-03,64,Guayaquil Centro,8,dentro de lo esperado,Tiempo de espera
1513,2024-08-16,604,Manta,6,instalaciones normales,Instalaciones
1514,2024-07-16,463,Guayaquil Norte,6,suficiente,Instalaciones
1515,2025-05-20,416,Quito Sur,3,poco amables,Trato
1516,2025-07-08,772,Quito Sur,7,funciona como se espera,Calidad
1517,2024-09-18,282,Manta,8,sin demoras,Tiempo de espera
1518,2025-07-11,785,Cuenca,6,estuvo bien,Trato
1519,2025-04-15,313,Guayaquil Norte,6,ok en limpieza,Limpieza
1520,2024-05-20,78,Manta,7,normal,Limpieza
1521,2025-03-05,512,Guayaquil Norte,8,higiene adecuada,Limpieza
1522,2025-09-13,717,Quito Sur,7,rápidos en atender,Tiempo de espera
1523,2024-12-04,199,Cuenca,7,rápidos en atender,Tiempo de espera
1524,2024-10-16,394,Quito Sur,5,neutral,Trato
1525,2024-07-22,532,Guayaquil Centro,5,poco higiénico,Limpieza
1526,2025-07-31,780,Guayaquil Centro,7,rápidos en atender,Tiempo de espera
1527,2024-07-15,441,Cuenca,9,instalaciones modernas,Instalaciones
1528,2024-11-13,744,Cuenca,5,no escuchan,Trato
1529,2024-04-09,79,Cuenca,6,dentro de lo esperado,Tiempo de espera
1530,2024-08-31,209,Guayaquil Centro,10,muy limpio,Limpieza
1531,2024-10-07,714,Guayaquil Norte,10,higiene adecuada,Limpieza
1532,2025-03-23,419,Cuenca,2,respuesta fría,Trato
1533,2024-04-13,436,Quito Sur,7,personal atento,Trato
1534,2024-04-25,100,Guayaquil Centro,8,sin demoras,Tiempo de espera
1535,2025-06-30,301,Guayaquil Norte,7,limpieza adecuada,Limpieza
1536,2024-07-22,318,Guayaquil Centro,8,asesor muy cordial,Trato
1537,2024-11-25,147,Manta,7,personal atento,Trato
1538,2025-04-04,519,Guayaquil Norte,8,excelente atención,Trato
1539,2024-11-09,305,Cuenca,9,resultado excelente,Calidad
1540,2024-01-08,142,Quito Sur,0,respuesta fría,Trato
1541,2025-04-08,753,Cuenca,9,excelente atención,Trato
1542,2025-08-31,702,Manta,7,flujo ágil,Tiempo de espera
1543,2024-02-13,610,Cuenca,9,áreas cómodas,Instalaciones
1544,2025-03-27,686,Cuenca,10,buena señalización,Instalaciones
1545,2024-08-01,735,Quito Sur,5,suficiente,Instalaciones
1546,2025-06-22,397,Guayaquil Centro,9,personal atento,Trato
1547,2024-11-30,647,Quito Sur,6,instalaciones normales,Instalaciones
1548,2024-10-26,775,Cuenca,10,rápidos en atender,Tiempo de espera
1549,2025-04-30,765,Guayaquil Norte,2,mucha espera,Tiempo de espera
1550,2024-04-16,369,Quito Sur,5,suficiente,Instalaciones
1551,2024-04-25,436,Quito Sur,7,ok,Instalaciones
1552,2024-04-23,254,Manta,7,estuvo bien,Trato
1553,2024-09-30,571,Quito Sur,9,rápidos en atender,Tiempo de espera
1554,2025-06-17,675,Guayaquil Norte,2,instalaciones viejas,Instalaciones
1555,2024-10-26,142,Guayaquil Norte,5,reparación fallida,Calidad
1556,2025-03-28,634,Manta,9,áreas cómodas,Instalaciones
1557,2025-06-13,265,Quito Sur,3,poca comodidad,Instalaciones
1558,2024-08-08,5,Cuenca,10,personal atento,Trato
1559,2025-08-21,644,Manta,9,resultado excelente,Calidad
1560,2024-02-15,799,Manta,8,ordenado y pulcro,Limpieza
1561,2024-09-27,159,Cuenca,4,reparación fallida,Calidad
1562,2025-03-02,618,Cuenca,10,producto funciona perfecto,Calidad
1563,2024-12-22,42,Guayaquil Centro,7,estuvo bien,Trato
1564,2025-08-25,220,Guayaquil Norte,10,sala de espera excelente,Instalaciones
1565,2025-05-27,596,Manta,9,todo impecable,Limpieza
1566,2024-02-12,569,Manta,9,asesor muy cordial,Trato
1567,2025-05-08,28,Manta,3,instalaciones viejas,Instalaciones
1568,2025-09-02,109,Quito Sur,5,espera moderada,Tiempo de espera
1569,2024-05-01,406,Manta,7,trato correcto,Trato
1570,2024-05-01,282,Quito Sur,10,tiempo razonable,Tiempo de espera
1571,2025-01-08,128,Guayaquil Centro,9,trato amable,Trato
1572,2025-05-14,256,Quito Norte,3,poco amables,Trato
1573,2024-02-28,556,Quito Norte,8,personal atento,Trato
1574,2024-10-14,225,Manta,7,ni caro ni barato,Precio
1575,2025-04-19,167,Manta,2,poca comodidad,Instalaciones
1576,2024-12-13,738,Quito Sur,9,tiempo razonable,Tiempo de espera
1577,2024-11-01,237,Guayaquil Norte,3,poca comodidad,Instalaciones
1578,2024-10-25,359,Guayaquil Centro,6,no escuchan,Trato
1579,2024-06-10,76,Guayaquil Norte,3,instalaciones viejas,Instalaciones
1580,2024-02-12,690,Quito Norte,9,promociones útiles,Precio
1581,2024-06-10,128,Cuenca,10,diagnóstico acertado,Calidad
1582,2025-03-28,277,Quito Sur,8,flujo ágil,Tiempo de espera
1583,2024-05-23,420,Manta,9,resultado excelente,Calidad
1584,2025-05-16,689,Quito Sur,8,promociones útiles,Precio
1585,2024-03-05,700,Guayaquil Centro,7,excelente atención,Trato
1586,2024-02-25,720,Manta,7,muy limpio,Limpieza
1587,2024-10-23,15,Manta,8,promociones útiles,Precio
1588,2025-01-30,313,Manta,6,instalaciones normales,Instalaciones
1589,2024-11-14,155,Guayaquil Centro,8,funciona como se espera,Calidad
1590,2025-08-26,353,Guayaquil Centro,8,promociones útiles,Precio
1591,2025-07-24,110,Cuenca,9,servicio de alta calidad,Calidad
1592,2024-08-28,760,Quito Norte,7,estuvo bien,Trato
1593,2024-02-09,98,Quito Norte,7,suficiente,Instalaciones
1594,2024-01-03,608,Quito Norte,0,baños descuidados,Limpieza
1595,2024-10-31,93,Quito Sur,5,calidad normal,Calidad
1596,2024-05-11,562,Quito Sur,6,calidad normal,Calidad
1597,2025-01-14,368,Cuenca,7,muy limpio,Limpieza
1598,2024-01-19,274,Cuenca,7,asesor muy cordial,Trato
1599,2024-11-12,291,Cuenca,10,buena señalización,Instalaciones
1600,2024-02-15,232,Guayaquil Centro,7,flujo ágil,Tiempo de espera
1601,2024-08-30,109,Quito Norte,4,mala calidad,Calidad
1602,2025-09-07,500,Quito Norte,5,falta señalización,Instalaciones
1603,2025-07-17,756,Guayaquil Centro,7,limpieza adecuada,Limpieza
1604,2024-07-15,799,Guayaquil Centro,7,personal atento,Trato
1605,2025-07-26,480,Quito Norte,8,flujo ágil,Tiempo de espera
1606,2025-08-19,718,Guayaquil Norte,9,trato amable,Trato
1607,2024-04-16,213,Quito Norte,6,sucio,Limpieza
1608,2024-02-23,152,Guayaquil Norte,8,excelente atención,Trato
1609,2024-02-20,640,Cuenca,9,trato amable,Trato
1610,2024-05-30,150,Quito Sur,8,funciona como se espera,Calidad
1611,2025-08-24,739,Quito Sur,2,poco amables,Trato
1612,2024-11-16,62,Cuenca,8,espera moderada,Tiempo de espera
1613,2024-11-27,785,Quito Sur,10,trato amable,Trato
1614,2025-05-31,55,Guayaquil Centro,5,dentro de lo esperado,Tiempo de espera
1615,2024-12-19,788,Quito Norte,10,todo impecable,Limpieza
1616,2025-03-17,560,Guayaquil Centro,9,sala de espera excelente,Instalaciones
1617,2025-05-03,213,Quito Norte,9,descuento aplicado,Precio
1618,2024-06-15,207,Guayaquil Norte,8,personal atento,Trato
1619,2024-05-04,78,Cuenca,8,sin demoras,Tiempo de espera
1620,2024-02-01,604,Manta,9,trato amable,Trato
1621,2025-05-26,785,Guayaquil Norte,0,fila eterna,Tiempo de espera
1622,2025-07-23,622,Quito Sur,10,trato amable,Trato
1623,2024-12-14,690,Quito Sur,4,sucio,Limpieza
1624,2024-05-20,87,Quito Sur,9,asesor muy cordial,Trato
1625,2025-08-08,7,Cuenca,6,poca comodidad,Instalaciones
1626,2024-12-12,96,Cuenca,8,excelente atención,Trato
1627,2025-07-10,722,Quito Norte,7,excelente atención,Trato
1628,2024-06-17,615,Guayaquil Norte,4,reparación fallida,Calidad
1629,2024-12-03,456,Guayaquil Centro,5,sucio,Limpieza
1630,2024-10-22,274,Quito Norte,8,trato amable,Trato
1631,2025-05-20,731,Guayaquil Centro,5,suficiente,Instalaciones
1632,2024-01-15,464,Quito Sur,6,dentro de lo esperado,Tiempo de espera
1633,2024-09-18,470,Manta,6,trato correcto,Trato
1634,2024-07-24,175,Guayaquil Norte,7,tiempo razonable,Tiempo de espera
1635,2024-11-25,481,Cuenca,8,servicio de alta calidad,Calidad
1636,2024-09-19,141,Guayaquil Centro,7,diagnóstico acertado,Calidad
1637,2024-08-30,140,Guayaquil Norte,7,tiempo razonable,Tiempo de espera
1638,2024-07-18,203,Guayaquil Norte,7,asesor muy cordial,Trato
1639,2024-03-10,383,Guayaquil Norte,4,respuesta fría,Trato
1640,2025-07-14,315,Guayaquil Centro,8,neutral,Trato
1641,2024-02-05,138,Quito Norte,2,poco amables,Trato
1642,2024-04-14,495,Manta,7,rápidos en atender,Tiempo de espera
1643,2024-11-02,143,Quito Sur,8,normal,Limpieza
1644,2024-11-16,214,Cuenca,5,espera moderada,Tiempo de espera
1645,2024-12-26,636,Quito Norte,9,personal atento,Trato
1646,2024-08-24,788,Quito Sur,9,promociones útiles,Precio
1647,2024-02-12,387,Quito Norte,7,neutral,Trato
1648,2025-03-19,131,Guayaquil Centro,7,limpieza adecuada,Limpieza
1649,2025-01-03,253,Cuenca,9,áreas cómodas,Instalaciones
1650,2025-05-16,619,Quito Sur,7,promociones útiles,Precio
1651,2024-03-24,436,Guayaquil Centro,9,flujo ágil,Tiempo de espera
1652,2024-02-08,152,Manta,4,no escuchan,Trato
1653,2024-01-19,107,Cuenca,10,sala de espera excelente,Instalaciones
1654,2024-12-04,1,Guayaquil Norte,6,dentro de lo esperado,Tiempo de espera
