tx_id,customer_id,product_id,date,quantity,revenue_usd
9304,373,37,2025-03-18,1,31.83
9305,587,2,2025-03-09,3,208.66
9306,232,22,2025-02-01,2,67.83
9307,46,16,2024-05-17,2,70.24
9308,529,41,2024-04-06,2,145.38
9309,24,29,2024-07-27,1,41.98
9310,649,35,2024-10-09,3,120.54
9311,49,50,2024-07-17,2,50.79
9312,213,6,2025-03-25,1,29.49
9313,191,24,2025-03-20,2,60.55
9314,331,5,2024-11-11,1,41.25
9315,428,36,2025-02-13,1,45.65
9316,715,43,2024-03-09,3,112.7
9317,365,5,2024-06-07,1,36.15
9318,463,20,2025-08-02,2,75.92
9319,786,56,2024-04-03,1,29.42
9320,20,55,2024-09-13,1,35.43
9321,35,3,2024-01-18,1,54.53
9322,603,59,2024-07-23,1,37.55
9323,95,49,2024-06-24,1,30.9
9324,53,52,2024-12-23,2,57.12
9325,18,54,2025-05-02,1,27.43
9326,624,21,2025-03-10,1,55.38
9327,546,6,2025-08-30,1,32.96
9328,2,40,2024-03-12,2,79.05
9329,44,31,2025-02-25,2,67.25
9330,253,42,2025-02-06,2,59.37
9331,223,40,2024-06-21,1,44.15
9332,279,59,2024-12-21,2,88.34
9333,743,2,2024-03-29,1,76.78
9334,604,31,2025-04-18,1,31.08
9335,134,26,2025-01-08,1,21.06
9336,157,40,2025-04-20,1,44.63
9337,593,5,2024-03-22,2,74.16
9338,314,30,2024-09-24,3,99.6
9339,322,38,2025-01-27,3,84.92
9340,46,8,2025-06-26,1,29.64
9341,343,46,2025-06-07,1,37.46
9342,316,4,2024-10-22,1,57.98
9343,664,29,2024-03-05,2,85.59
9344,671,24,2025-08-04,2,59.42
9345,265,6,2025-08-23,1,30.55
9346,741,55,2025-04-13,2,71.55
9347,272,6,2024-06-27,2,62.6
9348,387,30,2024-11-05,1,36.55
9349,692,20,2025-06-29,1,44.95
9350,126,29,2024-02-24,3,119.76
9351,717,14,2024-06-06,1,29.54
9352,669,3,2024-06-20,1,59.56
9353,703,3,2024-01-04,1,54.07
9354,703,6,2025-08-06,1,29.78
9355,529,18,2024-05-21,1,37.49
9356,702,53,2024-01-09,2,81.6
9357,782,4,2024-09-22,1,53.6
9358,382,45,2024-12-29,1,22.64
9359,636,25,2024-02-15,1,31.07
9360,258,11,2024-11-12,1,34.53
9361,311,32,2025-03-15,2,122.66
9362,132,20,2024-10-11,1,44.6
9363,695,28,2025-09-05,1,24.77
9364,331,33,2025-01-21,1,30.3
9365,176,41,2025-03-28,1,67.26
9366,550,14,2024-10-20,2,60.0
9367,484,45,2025-08-16,3,62.16
9368,181,26,2024-03-06,1,22.24
9369,785,54,2025-02-01,1,27.43
9370,481,8,2025-09-03,1,28.07
9371,466,45,2024-03-23,1,21.31
9372,378,33,2025-02-24,1,29.48
9373,705,57,2024-12-22,3,57.73
9374,87,34,2025-07-26,1,29.85
9375,537,18,2024-08-09,1,38.0
9376,309,6,2024-06-07,1,29.73
9377,729,51,2024-08-20,1,56.95
9378,74,45,2024-11-02,1,22.95
9379,256,32,2025-08-21,1,64.53
9380,64,58,2024-03-29,1,37.61
9381,430,54,2024-08-17,1,26.47
9382,530,55,2024-05-05,1,38.81
9383,789,52,2024-01-28,2,54.02
9384,208,10,2024-05-27,1,25.53
9385,143,2,2025-02-21,1,65.87
9386,37,36,2025-01-17,1,41.93
9387,603,59,2025-05-02,3,117.07
9388,636,35,2024-04-08,1,39.64
9389,711,45,2024-09-25,2,47.28
9390,495,35,2025-01-26,3,106.32
9391,403,7,2025-07-19,1,76.26
9392,168,31,2024-07-22,1,30.28
9393,769,30,2025-09-09,1,37.96
9394,618,9,2024-04-16,1,29.64
9395,454,34,2024-08-20,2,53.32
9396,355,57,2024-08-29,1,19.47
9397,58,31,2024-05-20,3,89.89
9398,510,29,2024-03-16,1,44.21
9399,666,29,2025-03-09,1,39.84
9400,15,22,2025-07-15,2,69.74
9401,678,14,2024-08-13,2,60.62
9402,38,5,2024-11-12,1,37.58
9403,598,14,2024-05-04,1,33.47
9404,552,5,2025-01-10,1,41.48
9405,380,53,2024-04-20,1,40.53
9406,655,25,2024-02-07,1,30.97
9407,494,56,2024-03-24,1,31.29
9408,352,10,2024-06-05,1,27.82
9409,140,33,2025-05-25,1,27.38
9410,165,35,2025-01-31,1,38.91
9411,688,6,2025-07-02,1,31.16
9412,567,33,2024-06-25,3,91.35
9413,715,33,2024-04-05,1,27.99
9414,756,45,2024-01-23,1,24.29
9415,712,18,2025-03-08,1,35.21
9416,439,42,2025-06-30,1,33.4
9417,768,26,2024-12-10,2,41.12
9418,486,31,2025-03-30,1,29.06
9419,11,2,2024-09-07,1,65.26
9420,624,18,2024-12-14,1,34.31
9421,258,47,2025-06-11,3,149.87
9422,488,12,2025-07-12,3,126.6
9423,273,7,2025-04-25,1,80.85
9424,44,17,2024-10-14,1,50.52
9425,768,47,2025-02-17,1,44.81
9426,309,50,2024-02-18,2,52.3
9427,158,5,2025-03-22,1,39.47
9428,155,56,2025-04-03,3,85.28
9429,331,7,2025-07-02,1,85.55
9430,10,17,2025-02-28,3,136.73
9431,90,52,2025-02-05,1,29.61
9432,28,17,2024-08-14,2,94.46
9433,744,17,2024-03-26,2,99.94
9434,220,2,2025-01-06,1,69.47
9435,222,1,2024-11-04,1,49.45
9436,122,8,2024-06-03,1,25.81
9437,311,46,2025-04-17,5,189.32
9438,740,35,2025-08-22,1,37.49
9439,109,9,2024-05-03,2,61.7
9440,396,32,2025-06-13,1,60.32
9441,320,27,2024-04-09,1,45.61
9442,410,47,2025-06-04,2,87.7
9443,741,23,2024-12-11,3,67.12
9444,614,38,2024-06-13,1,28.12
9445,229,16,2024-01-31,1,42.19
9446,396,18,2025-03-16,3,109.56
9447,752,49,2024-05-17,1,26.95
9448,693,3,2024-10-19,2,115.73
9449,600,34,2024-05-06,1,26.29
9450,323,1,2024-10-03,2,103.48
9451,707,49,2024-02-16,2,55.84
9452,134,21,2024-07-17,1,56.81
9453,271,30,2024-05-21,4,146.74
9454,112,14,2024-04-16,1,29.94
9455,620,20,2025-07-29,4,164.93
9456,292,28,2025-06-13,1,26.53
9457,216,32,2024-12-01,4,263.63
9458,418,48,2025-03-29,1,25.94
9459,122,6,2025-07-26,2,59.69
9460,721,29,2024-09-29,2,79.46
9461,756,42,2024-10-06,1,30.73
9462,741,10,2025-04-01,2,54.48
9463,89,25,2024-09-15,3,98.99
9464,357,59,2024-10-12,2,84.69
9465,296,33,2025-05-08,2,62.11
9466,270,55,2025-08-21,1,35.7
9467,498,15,2025-02-06,1,20.77
9468,477,31,2024-09-08,1,33.43
9469,467,23,2025-09-02,3,66.06
9470,434,14,2024-03-15,1,33.3
9471,568,34,2025-07-06,1,28.54
9472,158,33,2024-02-29,1,29.79
9473,167,7,2024-08-28,3,249.05
9474,157,13,2024-06-27,2,88.83
9475,735,49,2025-06-07,4,121.47
9476,694,20,2025-07-20,1,45.52
9477,582,14,2025-08-11,1,31.88
9478,95,57,2024-12-01,2,38.84
9479,125,5,2025-07-13,2,77.79
9480,261,31,2024-06-22,2,59.12
9481,66,51,2025-01-06,1,53.66
9482,238,52,2024-07-07,4,114.94
9483,461,12,2024-04-03,1,40.12
9484,270,36,2024-01-26,1,48.42
9485,426,47,2024-10-17,1,49.2
9486,16,57,2025-05-15,2,36.94
9487,663,18,2024-06-01,2,63.35
9488,88,27,2025-03-03,1,48.47
9489,9,21,2024-09-15,1,61.8
9490,447,36,2024-02-11,1,47.87
9491,21,44,2025-02-10,1,31.46
9492,470,22,2024-08-09,1,31.7
9493,716,53,2024-03-30,4,175.0
9494,251,26,2024-01-29,2,41.45
9495,757,47,2025-04-03,1,43.76
9496,341,17,2024-10-15,1,44.88
9497,145,46,2025-02-13,1,32.31
9498,281,30,2025-09-05,1,34.97
9499,21,54,2024-02-12,3,83.1
9500,599,52,2024-11-08,1,27.95
9501,481,7,2024-06-10,1,77.56
9502,251,47,2024-09-16,1,49.67
9503,216,29,2025-07-12,1,41.2
9504,436,5,2024-11-21,1,38.79
9505,543,8,2024-10-10,1,26.55
9506,751,22,2024-09-26,1,31.53
9507,73,15,2025-02-02,1,21.47
9508,335,32,2024-07-18,1,61.5
9509,209,7,2024-02-13,1,74.04
9510,328,16,2025-05-14,1,34.81
9511,375,18,2025-05-31,1,32.82
9512,490,12,2025-01-29,2,78.27
9513,519,32,2025-05-03,1,63.45
9514,631,33,2024-01-02,2,58.33
9515,518,50,2025-04-11,2,44.76
9516,117,39,2024-08-31,1,43.01
9517,665,2,2024-10-28,2,134.69
9518,353,51,2025-06-16,1,59.42
9519,580,50,2025-08-20,1,22.37
9520,96,20,2024-05-22,1,43.32
9521,320,14,2025-01-24,2,62.99
9522,462,37,2025-07-28,2,71.01
9523,209,49,2024-11-11,1,28.93
9524,334,16,2024-09-24,2,82.72
9525,155,37,2025-03-18,1,34.99
9526,4,9,2024-12-09,1,28.76
9527,208,55,2024-02-20,1,34.59
9528,729,33,2024-05-07,1,31.75
9529,51,6,2025-07-03,1,34.08
9530,263,55,2025-07-08,1,36.11
9531,492,60,2025-03-01,1,18.95
9532,100,57,2024-09-01,2,39.29
9533,314,47,2024-06-20,1,44.13
9534,796,32,2025-06-25,1,58.35
9535,90,30,2025-01-12,2,69.38
9536,736,32,2024-03-23,2,116.71
9537,541,10,2024-10-03,3,85.13
9538,60,11,2024-04-19,1,39.99
9539,757,32,2025-02-24,1,57.69
9540,636,47,2024-10-12,1,49.09
9541,442,35,2025-07-15,2,74.4
9542,238,28,2024-07-13,2,53.2
9543,373,51,2025-06-04,2,100.59
9544,340,53,2025-01-15,1,40.41
9545,734,56,2025-08-26,1,27.63
9546,612,10,2024-02-21,1,26.45
9547,709,49,2025-04-21,1,29.71
9548,67,23,2025-01-05,1,24.82
9549,544,6,2025-01-25,1,30.02
9550,2,35,2024-11-14,1,39.14
9551,510,56,2024-09-14,1,25.81
9552,617,54,2025-06-02,2,57.72
9553,793,37,2024-05-05,2,68.12
9554,507,47,2024-07-23,3,141.64
9555,288,14,2024-09-20,2,65.72
9556,603,7,2024-01-03,1,83.04
9557,650,16,2025-01-30,1,38.25
9558,221,22,2024-05-12,1,34.89
9559,203,39,2024-08-25,1,46.15
9560,501,18,2024-02-08,6,220.83
9561,437,44,2025-03-01,2,55.18
9562,470,55,2025-03-06,4,152.89
9563,167,51,2025-02-06,2,99.66
9564,39,38,2025-06-02,1,23.74
9565,537,25,2025-03-17,1,34.2
9566,173,59,2025-08-24,1,42.91
9567,766,41,2024-11-01,1,75.87
9568,227,60,2025-08-24,1,20.53
9569,339,3,2025-05-08,1,56.44
9570,685,6,2024-05-03,1,35.51
9571,423,32,2024-12-31,1,55.96
9572,518,23,2024-12-06,2,45.65
9573,72,24,2025-02-27,3,82.2
9574,671,23,2025-08-06,1,21.71
9575,342,38,2025-08-17,1,24.09
9576,725,50,2025-07-18,1,22.24
9577,469,60,2025-09-01,2,38.47
9578,608,16,2024-03-22,1,41.64
9579,235,21,2024-01-02,1,60.51
9580,654,21,2024-07-24,1,56.87
9581,483,38,2024-01-12,1,26.33
9582,498,18,2024-03-04,1,35.06
9583,654,57,2024-10-11,1,18.17
9584,123,39,2025-07-26,3,139.2
9585,607,36,2024-01-18,2,91.1
9586,23,8,2024-10-14,2,54.23
9587,438,53,2025-03-03,2,86.97
9588,382,2,2025-02-26,1,69.1
9589,163,55,2025-07-09,1,33.95
9590,447,49,2025-02-07,1,25.56
9591,96,28,2025-05-07,2,59.67
9592,14,8,2025-04-29,5,145.55
9593,165,27,2024-09-09,1,45.12
9594,16,26,2025-07-28,1,22.49
9595,562,24,2025-06-04,1,30.19
9596,611,32,2024-01-26,1,66.64
9597,664,24,2025-08-09,1,26.63
9598,242,14,2024-10-06,2,65.14
9599,280,11,2025-06-14,2,80.33
9600,674,34,2024-08-24,5,150.01
9601,247,19,2024-07-24,1,32.84
9602,594,5,2025-01-15,1,40.66
9603,103,46,2024-01-04,1,37.36
9604,264,16,2024-02-16,2,81.8
9605,314,14,2025-07-14,2,63.26
9606,788,49,2024-05-13,2,53.26
9607,524,50,2024-09-30,1,24.87
9608,372,25,2025-06-11,1,31.88
9609,392,31,2025-08-11,1,34.06
9610,763,30,2025-03-23,2,78.33
9611,379,54,2025-04-03,1,26.24
9612,437,2,2024-12-29,1,65.56
9613,688,7,2024-08-14,1,80.91
9614,366,18,2025-01-03,1,36.65
9615,122,11,2024-06-06,1,33.78
9616,235,22,2024-09-03,1,31.76
9617,683,33,2024-09-30,4,115.98
9618,727,47,2025-08-24,1,42.4
9619,555,28,2025-09-07,1,25.83
9620,498,23,2024-06-17,2,49.41
9621,302,55,2025-05-20,1,34.63
9622,332,6,2024-03-06,2,59.47
9623,470,52,2024-03-27,1,28.12
9624,437,47,2025-08-09,1,43.1
9625,171,49,2025-07-19,1,29.79
9626,665,59,2024-11-13,1,43.87
9627,358,23,2024-08-03,1,21.12
9628,445,49,2025-06-25,3,81.51
9629,637,36,2024-06-03,5,240.35
9630,200,36,2024-08-20,1,49.36
9631,466,43,2024-09-02,1,37.8
9632,388,49,2024-08-21,1,25.35
9633,621,4,2024-06-25,1,51.56
9634,417,27,2024-06-02,1,42.72
9635,672,50,2024-03-18,1,23.68
9636,533,20,2024-01-31,1,43.32
9637,282,54,2024-05-14,1,26.94
9638,17,8,2024-01-26,1,25.81
9639,720,5,2025-02-06,1,37.7
9640,616,13,2024-09-02,1,53.26
9641,303,46,2024-09-22,2,74.78
9642,723,25,2024-01-31,3,91.18
9643,571,11,2025-06-21,3,106.33
9644,699,14,2025-05-08,1,33.85
9645,577,34,2025-09-15,1,28.05
9646,151,52,2025-07-10,2,56.25
9647,649,20,2025-04-22,1,45.18
9648,2,4,2025-01-25,1,61.0
9649,641,5,2025-05-11,1,39.21
9650,500,25,2025-05-03,1,32.02
9651,302,9,2025-08-27,1,27.31
9652,463,9,2024-12-02,1,28.89
9653,59,41,2024-09-05,1,78.6
9654,107,10,2025-03-24,1,29.17
9655,546,36,2024-07-11,3,141.49
9656,152,6,2024-05-10,2,65.82
9657,199,10,2024-03-14,1,29.26
9658,571,41,2024-03-14,1,78.56
9659,616,59,2025-08-10,4,149.67
9660,756,29,2024-11-29,1,38.07
9661,323,33,2025-09-01,2,62.14
9662,171,5,2025-03-30,1,39.27
9663,477,50,2024-08-18,1,26.21
9664,327,55,2025-02-22,1,37.6
9665,190,29,2024-04-17,1,42.38
9666,684,35,2024-06-27,1,40.58
9667,340,56,2024-01-16,1,28.38
9668,673,56,2025-07-07,1,31.14
9669,392,43,2025-06-20,1,37.81
9670,708,18,2024-07-07,3,110.97
9671,681,26,2024-07-29,1,20.7
9672,483,38,2025-03-26,2,48.32
9673,258,51,2024-09-12,1,52.59
9674,490,51,2024-06-22,2,113.96
9675,268,49,2025-08-09,1,28.76
9676,754,51,2024-09-06,1,59.69
9677,563,9,2024-04-29,2,62.89
9678,560,18,2025-04-06,1,32.75
9679,39,17,2025-01-14,1,45.38
9680,787,41,2025-06-07,2,134.62
9681,426,32,2024-12-18,1,62.17
9682,205,31,2024-11-22,2,61.31
9683,132,43,2025-08-18,1,35.17
9684,15,42,2025-06-09,2,70.67
9685,396,25,2024-06-18,1,30.07
9686,186,41,2024-07-24,1,76.86
9687,26,15,2025-06-10,1,23.16
9688,91,24,2025-01-26,1,27.54
9689,530,35,2024-12-11,1,35.84
9690,761,8,2024-11-21,2,60.03
9691,99,25,2024-11-05,1,33.46
9692,343,10,2024-02-11,3,83.37
9693,678,58,2025-02-22,1,38.85
9694,157,48,2025-04-02,3,75.53
9695,786,36,2025-08-15,2,83.78
9696,388,12,2024-12-14,1,38.03
9697,645,53,2024-10-15,1,40.37
9698,752,2,2025-04-04,1,74.34
9699,133,30,2025-04-05,2,76.44
9700,622,17,2024-05-19,2,101.28
9701,137,21,2025-08-22,2,108.55
9702,610,42,2024-03-18,1,34.77
9703,627,51,2024-01-24,1,55.27
9704,60,43,2024-10-24,1,40.16
9705,2,2,2024-06-28,2,154.1
9706,240,42,2025-07-16,1,32.49
9707,552,14,2025-02-02,4,119.66
9708,547,12,2024-02-23,1,42.36
9709,255,41,2024-01-20,1,74.37
9710,290,18,2024-09-20,1,33.31
9711,593,14,2025-04-09,1,32.59
9712,723,44,2025-07-25,1,30.12
9713,240,3,2024-08-13,2,124.1
9714,652,43,2024-07-27,2,80.24
9715,280,32,2024-09-05,1,58.02
9716,397,14,2024-08-18,2,61.49
9717,319,60,2024-01-28,1,18.88
9718,210,56,2024-10-19,1,31.12
9719,170,52,2024-04-22,2,61.53
9720,707,55,2024-07-07,1,37.23
9721,421,30,2024-08-22,2,72.55
9722,323,40,2024-06-12,1,42.46
9723,643,31,2024-04-01,1,28.68
9724,493,42,2025-01-12,3,91.08
9725,171,59,2024-08-01,3,131.54
9726,633,26,2025-01-04,2,45.2
9727,352,8,2024-03-29,2,58.65
9728,132,47,2024-01-14,1,45.22
9729,604,16,2024-02-24,1,36.73
9730,544,51,2024-01-08,1,51.49
9731,743,42,2024-08-09,2,68.16
9732,144,43,2024-03-29,2,81.17
9733,511,28,2024-06-08,1,27.79
9734,582,18,2024-03-28,1,35.4
9735,493,57,2024-06-24,1,17.0
9736,322,2,2024-05-08,1,71.96
9737,539,21,2024-05-03,1,53.43
9738,798,27,2025-08-27,1,42.6
9739,175,26,2025-08-05,2,43.07
9740,680,17,2024-08-07,2,100.07
9741,251,54,2025-09-01,3,87.21
9742,790,21,2025-02-01,1,61.35
9743,291,55,2024-10-12,1,33.75
9744,541,55,2024-06-23,2,77.0
9745,326,49,2025-05-17,1,25.63
9746,733,52,2024-06-13,3,82.6
9747,127,41,2024-02-21,1,76.01
9748,758,21,2025-08-10,1,59.78
9749,534,15,2024-09-27,1,23.3
9750,119,35,2025-01-09,1,41.44
9751,212,46,2025-05-07,1,37.62
9752,195,17,2025-06-07,1,52.55
9753,13,41,2025-03-24,2,131.2
9754,281,23,2025-07-14,1,23.62
9755,521,39,2024-05-06,1,46.74
9756,467,57,2024-01-13,1,17.25
9757,738,38,2024-11-17,1,25.11
9758,449,45,2025-04-07,1,23.53
9759,407,18,2025-05-16,1,34.55
9760,281,33,2024-05-01,1,27.89
9761,242,60,2025-04-17,1,20.51
9762,765,1,2025-02-10,4,202.72
9763,770,57,2024-02-17,2,35.98
9764,171,44,2024-04-16,2,56.27
9765,795,23,2024-05-10,1,22.04
9766,690,24,2025-03-21,1,29.87
9767,265,27,2024-12-25,1,46.66
9768,759,17,2025-04-19,1,52.58
9769,479,26,2024-07-13,1,18.89
9770,465,58,2025-07-13,1,32.52
9771,538,1,2024-10-15,1,53.3
9772,431,28,2024-10-14,2,54.97
9773,250,30,2025-04-08,1,39.13
9774,667,34,2024-12-08,1,27.56
9775,791,14,2024-06-20,2,66.16
9776,702,11,2024-03-04,1,33.73
9777,361,21,2024-10-10,1,57.79
9778,429,41,2024-10-31,1,71.56
9779,681,6,2025-09-15,1,35.53
9780,270,28,2025-06-13,1,30.09
9781,707,15,2024-10-03,5,109.91
9782,272,16,2025-07-22,2,81.86
9783,386,4,2024-04-10,1,58.21
9784,36,51,2024-11-28,2,108.52
9785,644,5,2024-05-21,1,41.79
9786,465,11,2024-02-24,3,107.76
9787,370,36,2024-12-26,2,83.6
9788,105,12,2025-07-27,2,78.54
9789,561,35,2025-01-16,1,41.71
9790,379,25,2025-02-26,4,119.85
9791,657,53,2024-06-05,1,43.36
9792,315,46,2024-12-16,1,35.74
9793,577,60,2024-08-08,1,17.87
9794,467,37,2024-09-09,1,32.13
9795,645,3,2024-09-22,2,108.58
9796,701,55,2024-08-31,1,38.55
9797,612,18,2025-04-05,1,34.16
9798,155,40,2024-12-23,3,123.19
9799,490,26,2024-03-09,4,90.14
9800,546,7,2025-05-08,1,73.7
9801,13,17,2024-01-22,1,43.66
9802,635,57,2025-02-14,1,17.0
9803,445,31,2025-02-04,2,68.29
9804,388,3,2024-04-20,1,58.25
9805,305,1,2025-06-06,1,46.91
9806,385,23,2025-07-15,1,20.79
9807,148,38,2025-09-06,1,28.28
9808,162,33,2025-07-06,1,27.85
9809,304,2,2024-07-23,2,137.15
9810,788,3,2025-03-16,1,56.71
9811,614,19,2024-03-10,1,34.83
9812,333,46,2024-05-06,1,35.47
9813,741,29,2024-11-25,2,75.32
9814,744,54,2024-03-09,1,25.3
9815,259,11,2025-05-26,1,36.87
9816,727,19,2024-11-16,1,36.17
9817,510,23,2024-04-19,1,23.82
9818,484,27,2025-01-12,1,40.37
9819,231,9,2025-05-22,1,28.85
9820,37,8,2024-05-22,2,57.97
9821,156,37,2025-04-10,2,65.81
9822,183,26,2025-07-11,1,22.9
9823,301,55,2025-05-13,1,33.54
9824,18,5,2024-02-21,1,41.46
9825,386,5,2024-07-25,1,40.42
9826,15,44,2024-12-10,1,29.99
9827,375,17,2024-12-13,1,47.76
9828,368,8,2024-03-04,1,29.15
9829,512,39,2024-04-29,1,46.84
9830,533,22,2024-06-15,2,71.5
9831,533,52,2024-03-10,3,79.58
9832,92,29,2024-09-22,2,76.08
9833,400,48,2024-10-31,2,53.45
9834,522,43,2025-02-22,1,36.81
9835,52,5,2025-02-01,1,41.78
9836,517,41,2025-03-23,1,67.07
9837,160,2,2024-08-05,1,72.73
9838,248,18,2024-09-19,1,32.94
9839,772,21,2024-05-14,1,56.78
9840,569,39,2025-06-17,1,44.89
9841,774,48,2025-07-04,1,23.53
9842,420,21,2025-03-12,5,311.39
9843,428,18,2024-01-07,1,34.5
9844,177,58,2025-01-22,1,32.27
9845,307,22,2024-10-08,1,35.55
9846,781,1,2024-08-15,1,45.88
9847,291,38,2024-06-15,2,51.91
9848,287,19,2024-08-21,1,32.78
9849,432,60,2025-08-24,1,19.41
9850,457,16,2025-04-14,2,83.21
9851,629,12,2024-03-05,1,37.48
9852,12,5,2024-01-31,1,35.2
9853,493,29,2025-06-16,1,37.7
9854,252,38,2024-10-30,1,25.68
9855,795,48,2025-02-14,1,23.06
9856,662,8,2024-07-21,1,26.01
9857,557,18,2024-11-05,2,68.57
9858,512,17,2025-03-09,1,46.19
9859,196,2,2024-09-29,2,132.64
9860,646,41,2024-06-26,2,145.81
9861,640,57,2024-03-02,1,16.8
9862,241,18,2024-08-13,1,36.59
9863,40,55,2024-02-16,1,38.68
9864,74,59,2024-05-01,1,41.93
9865,488,1,2025-06-20,1,45.4
9866,621,1,2025-03-10,3,140.41
9867,110,10,2025-03-03,1,28.39
9868,421,52,2024-09-04,1,25.69
9869,158,60,2025-02-27,1,19.85
9870,143,58,2025-07-18,1,33.38
9871,464,9,2025-07-12,1,26.49
9872,235,59,2025-08-17,1,41.01
9873,620,55,2024-11-30,3,106.11
9874,501,34,2024-12-20,1,25.53
9875,398,50,2024-02-08,1,23.59
9876,689,39,2024-11-09,1,41.2
9877,181,31,2024-09-21,2,68.77
9878,778,11,2024-09-27,3,104.99
9879,520,19,2024-09-03,5,180.44
9880,722,10,2024-07-12,1,26.95
9881,722,44,2024-08-03,3,83.47
9882,262,1,2024-03-26,1,53.35
9883,496,11,2024-11-30,1,37.24
9884,747,11,2025-03-27,1,38.38
9885,326,52,2025-03-10,1,28.57
9886,157,8,2025-01-21,3,87.37
9887,385,16,2025-02-18,6,250.05
9888,135,18,2024-04-02,1,31.68
9889,390,11,2024-12-29,4,143.44
9890,185,59,2024-04-03,1,37.48
9891,731,59,2024-12-31,1,44.59
9892,343,35,2025-08-16,3,107.43
9893,367,39,2025-01-18,1,41.72
9894,314,20,2025-04-18,3,134.98
9895,682,53,2024-02-05,1,38.01
9896,374,21,2024-08-11,1,55.8
9897,283,32,2024-08-09,4,220.13
9898,418,32,2024-08-17,1,64.09
9899,96,13,2024-08-20,1,45.76
9900,675,2,2025-07-29,1,65.26
9901,96,5,2024-07-13,1,42.33
9902,55,55,2024-11-13,2,74.02
9903,588,13,2024-02-19,1,45.59
9904,588,59,2024-05-13,1,41.14
9905,370,6,2024-02-21,1,34.07
9906,704,34,2024-03-04,1,30.09
9907,600,22,2025-02-13,2,67.91
9908,674,23,2025-07-21,1,20.73
9909,157,22,2025-07-02,1,34.35
9910,85,2,2024-12-29,3,220.3
9911,59,6,2024-12-06,1,29.9
9912,467,53,2025-09-15,3,137.14
9913,719,51,2024-08-24,2,103.97
9914,297,34,2024-01-27,2,51.71
9915,385,4,2024-08-15,1,57.74
9916,263,59,2024-11-18,1,44.15
9917,490,7,2025-08-14,2,142.79
9918,741,44,2024-03-15,1,29.11
9919,671,43,2025-01-07,4,149.41
9920,485,36,2025-07-11,1,41.58
9921,658,47,2024-02-25,1,49.28
9922,649,21,2024-10-06,1,57.59
9923,725,45,2024-09-16,1,22.58
9924,280,25,2024-06-17,1,34.47
9925,112,33,2025-03-22,1,30.0
9926,103,33,2024-12-14,1,27.61
9927,636,14,2024-11-24,1,33.21
9928,678,34,2024-12-07,1,27.62
9929,169,30,2024-12-09,2,77.86
9930,42,24,2024-01-20,2,60.55
9931,662,11,2025-04-03,1,40.2
9932,7,44,2024-09-20,1,27.91
9933,603,35,2024-12-15,2,82.07
9934,578,9,2024-02-25,1,29.54
9935,289,2,2025-07-17,1,68.49
9936,610,45,2025-05-01,1,21.28
9937,323,38,2024-08-13,3,82.41
9938,336,12,2024-05-16,1,43.54
9939,130,60,2024-07-20,1,20.96
9940,577,26,2025-05-29,1,19.98
9941,611,11,2024-09-16,1,34.7
9942,106,15,2025-08-29,1,22.71
9943,435,53,2024-05-25,1,44.26
9944,245,48,2025-03-03,1,26.8
9945,342,41,2024-06-09,1,70.22
9946,488,41,2024-08-07,2,135.73
9947,421,27,2024-10-13,1,43.62
9948,454,38,2024-04-02,1,25.66
9949,602,51,2024-03-14,1,58.16
9950,442,33,2025-05-25,1,31.93
9951,590,15,2024-08-04,1,22.54
9952,6,43,2024-01-27,2,67.87
9953,516,30,2025-07-27,1,33.87
9954,537,43,2024-03-14,1,37.01
9955,214,25,2025-01-08,1,31.48
9956,325,59,2025-08-23,1,38.59
9957,783,32,2024-06-21,1,64.49
9958,704,19,2025-03-22,1,32.13
9959,381,47,2024-10-24,1,47.33
9960,103,46,2024-03-22,4,130.61
9961,751,1,2025-07-12,1,49.51
9962,406,27,2024-11-06,1,47.68
9963,247,41,2025-02-08,3,202.73
9964,76,6,2024-01-18,1,32.74
9965,706,11,2025-07-14,1,40.16
9966,617,43,2024-10-11,2,69.06
9967,521,45,2024-04-02,1,21.57
9968,509,44,2024-08-29,1,31.19
9969,478,20,2024-04-10,2,84.67
9970,352,28,2025-07-29,1,25.07
9971,26,50,2024-06-10,3,75.72
9972,205,45,2024-09-20,1,21.14
9973,26,22,2024-06-04,2,65.37
9974,191,45,2024-01-24,1,21.46
9975,170,25,2024-06-18,2,60.7
9976,449,48,2025-01-24,1,23.98
9977,64,53,2025-06-23,1,43.26
9978,1,52,2025-07-14,2,52.7
9979,629,20,2024-06-06,2,85.22
9980,714,9,2025-05-10,2,62.49
9981,634,6,2024-09-25,3,97.5
9982,191,1,2025-06-22,1,52.38
9983,366,14,2024-08-02,2,68.52
9984,608,5,2025-08-20,1,35.76
9985,298,26,2025-05-19,1,19.41
9986,376,23,2025-08-10,2,46.73
9987,476,20,2024-01-04,1,41.64
9988,406,1,2024-11-16,4,205.44
9989,328,52,2025-06-30,1,29.2
9990,342,39,2025-08-11,1,40.95
9991,542,54,2024-12-15,1,26.23
9992,721,45,2024-01-26,1,22.16
9993,738,26,2024-06-06,5,108.28
9994,309,11,2025-08-11,1,35.19
9995,360,20,2025-01-08,1,43.9
9996,381,15,2025-03-05,1,22.69
9997,251,16,2024-08-04,1,40.2
9998,17,16,2025-03-27,1,36.3
9999,612,51,2024-01-22,1,59.28
10000,265,36,2024-01-01,2,85.36
10001,99,12,2025-01-29,1,40.24
